id,election_id,person_id,party_id,votes,vote_share,elected,created_at,updated_at
771,156,456,4,398,10.36,0,2025-12-13 18:08:00,2025-12-13 18:08:00
772,157,457,20,6197,31.9,0,2025-12-13 18:08:00,2025-12-13 18:08:00
773,157,458,2,1412,7.27,0,2025-12-13 18:08:00,2025-12-13 18:08:00
774,157,459,12,1307,6.73,0,2025-12-13 18:08:00,2025-12-13 18:08:00
775,157,460,4,434,2.23,0,2025-12-13 18:08:00,2025-12-13 18:08:00
776,157,461,4,7264,37.39,1,2025-12-13 18:08:00,2025-12-13 18:08:00
777,157,462,4,1576,8.11,0,2025-12-13 18:08:00,2025-12-13 18:08:00
778,157,463,4,466,2.4,0,2025-12-13 18:08:00,2025-12-13 18:08:00
779,157,464,4,772,3.97,0,2025-12-13 18:08:00,2025-12-13 18:08:00
780,158,465,13,208,1.02,0,2025-12-13 18:08:00,2025-12-13 18:08:00
781,158,466,25,5701,27.97,0,2025-12-13 18:08:00,2025-12-13 18:08:00
782,158,467,18,10671,52.36,1,2025-12-13 18:08:00,2025-12-13 18:08:00
783,158,468,4,1654,8.12,0,2025-12-13 18:08:00,2025-12-13 18:08:00
784,158,469,4,990,4.86,0,2025-12-13 18:08:00,2025-12-13 18:08:00
785,158,470,4,1157,5.68,0,2025-12-13 18:08:00,2025-12-13 18:08:00
786,159,253,13,5837,11.42,0,2025-12-13 20:30:03,2025-12-13 20:30:03
787,159,254,28,20946,40.98,1,2025-12-13 20:30:03,2025-12-13 20:30:03
788,159,255,12,18557,36.31,0,2025-12-13 20:30:03,2025-12-13 20:30:03
789,159,256,4,5773,11.29,0,2025-12-13 20:30:03,2025-12-13 20:30:03
790,160,257,13,877,37.11,0,2025-12-13 20:30:03,2025-12-13 20:30:03
791,160,258,18,489,20.69,0,2025-12-13 20:30:03,2025-12-13 20:30:03
792,160,259,4,997,42.19,1,2025-12-13 20:30:03,2025-12-13 20:30:03
793,161,260,19,15,0.72,0,2025-12-13 20:30:03,2025-12-13 20:30:03
794,161,261,15,235,11.35,0,2025-12-13 20:30:03,2025-12-13 20:30:03
795,161,262,34,691,33.37,0,2025-12-13 20:30:03,2025-12-13 20:30:03
796,161,263,4,746,36.02,1,2025-12-13 20:30:03,2025-12-13 20:30:03
797,161,264,4,384,18.54,0,2025-12-13 20:30:03,2025-12-13 20:30:03
798,162,265,20,869,30.01,0,2025-12-13 20:30:03,2025-12-13 20:30:03
799,162,266,8,1934,66.78,1,2025-12-13 20:30:03,2025-12-13 20:30:03
800,162,267,4,93,3.21,0,2025-12-13 20:30:03,2025-12-13 20:30:03
801,163,268,10,19988,17.43,0,2025-12-13 20:30:03,2025-12-13 20:30:03
802,163,269,20,45113,39.34,1,2025-12-13 20:30:03,2025-12-13 20:30:03
803,163,270,34,11008,9.6,0,2025-12-13 20:30:03,2025-12-13 20:30:03
804,163,271,18,38554,33.62,0,2025-12-13 20:30:03,2025-12-13 20:30:03
805,164,272,1,2431,47.05,0,2025-12-13 20:30:03,2025-12-13 20:30:03
806,164,273,31,2736,52.95,1,2025-12-13 20:30:03,2025-12-13 20:30:03
807,165,274,38,231,2.54,0,2025-12-13 20:30:03,2025-12-13 20:30:03
808,165,275,28,5619,61.78,1,2025-12-13 20:30:03,2025-12-13 20:30:03
809,165,276,12,1624,17.86,0,2025-12-13 20:30:03,2025-12-13 20:30:03
810,165,277,4,1410,15.5,0,2025-12-13 20:30:03,2025-12-13 20:30:03
811,165,278,4,211,2.32,0,2025-12-13 20:30:03,2025-12-13 20:30:03
812,166,279,5,4200,1.97,0,2025-12-13 20:30:03,2025-12-13 20:30:03
813,166,280,10,17320,8.13,0,2025-12-13 20:30:03,2025-12-13 20:30:03
814,166,281,16,41741,19.6,0,2025-12-13 20:30:03,2025-12-13 20:30:03
815,166,282,39,9670,4.54,0,2025-12-13 20:30:03,2025-12-13 20:30:03
816,166,283,29,9087,4.27,0,2025-12-13 20:30:03,2025-12-13 20:30:03
817,166,284,2,19326,9.08,0,2025-12-13 20:30:03,2025-12-13 20:30:03
818,166,285,35,56649,26.6,1,2025-12-13 20:30:03,2025-12-13 20:30:03
819,166,286,4,13670,6.42,0,2025-12-13 20:30:03,2025-12-13 20:30:03
820,166,287,4,41291,19.39,0,2025-12-13 20:30:03,2025-12-13 20:30:03
821,167,288,13,3773,4.05,0,2025-12-13 20:30:03,2025-12-13 20:30:03
822,167,289,6,51426,55.23,1,2025-12-13 20:30:03,2025-12-13 20:30:03
823,167,290,29,5374,5.77,0,2025-12-13 20:30:03,2025-12-13 20:30:03
824,167,291,34,11788,12.66,0,2025-12-13 20:30:03,2025-12-13 20:30:03
825,167,292,4,15794,16.96,0,2025-12-13 20:30:03,2025-12-13 20:30:03
826,167,293,4,4961,5.33,0,2025-12-13 20:30:03,2025-12-13 20:30:03
827,168,294,18,1477,46.43,0,2025-12-13 20:30:03,2025-12-13 20:30:03
828,168,295,4,1704,53.57,1,2025-12-13 20:30:03,2025-12-13 20:30:03
829,169,296,23,5557,66.89,1,2025-12-13 20:30:03,2025-12-13 20:30:03
830,169,297,12,1463,17.61,0,2025-12-13 20:30:03,2025-12-13 20:30:03
831,169,298,4,1288,15.5,0,2025-12-13 20:30:03,2025-12-13 20:30:03
832,170,299,18,287,27.81,0,2025-12-13 20:30:03,2025-12-13 20:30:03
833,170,300,4,394,38.18,1,2025-12-13 20:30:03,2025-12-13 20:30:03
834,170,301,4,74,7.17,0,2025-12-13 20:30:03,2025-12-13 20:30:03
835,170,302,4,222,21.51,0,2025-12-13 20:30:03,2025-12-13 20:30:03
836,170,303,4,55,5.33,0,2025-12-13 20:30:03,2025-12-13 20:30:03
837,171,304,40,3004,49.44,1,2025-12-13 20:30:03,2025-12-13 20:30:03
838,171,305,29,760,12.51,0,2025-12-13 20:30:03,2025-12-13 20:30:03
839,171,306,31,633,10.42,0,2025-12-13 20:30:03,2025-12-13 20:30:03
840,171,307,4,1679,27.63,0,2025-12-13 20:30:03,2025-12-13 20:30:03
841,172,308,25,407,27.65,0,2025-12-13 20:30:03,2025-12-13 20:30:03
842,172,309,31,238,16.17,0,2025-12-13 20:30:03,2025-12-13 20:30:03
843,172,310,4,355,24.12,0,2025-12-13 20:30:03,2025-12-13 20:30:03
844,172,311,4,472,32.07,1,2025-12-13 20:30:03,2025-12-13 20:30:03
845,173,312,25,2904,36.92,0,2025-12-13 20:30:03,2025-12-13 20:30:03
846,173,313,4,548,6.97,0,2025-12-13 20:30:03,2025-12-13 20:30:03
847,173,314,4,4153,52.8,1,2025-12-13 20:30:03,2025-12-13 20:30:03
848,173,315,4,260,3.31,0,2025-12-13 20:30:03,2025-12-13 20:30:03
849,174,316,6,3215,20.9,0,2025-12-13 20:30:03,2025-12-13 20:30:03
850,174,317,31,5704,37.08,0,2025-12-13 20:30:03,2025-12-13 20:30:03
851,174,318,4,160,1.04,0,2025-12-13 20:30:03,2025-12-13 20:30:03
852,174,319,4,6303,40.98,1,2025-12-13 20:30:03,2025-12-13 20:30:03
853,175,320,10,652,16.22,0,2025-12-13 20:30:03,2025-12-13 20:30:03
854,175,321,36,2077,51.68,1,2025-12-13 20:30:03,2025-12-13 20:30:03
855,175,322,29,152,3.78,0,2025-12-13 20:30:03,2025-12-13 20:30:03
856,175,323,21,926,23.04,0,2025-12-13 20:30:03,2025-12-13 20:30:03
857,175,324,4,212,5.27,0,2025-12-13 20:30:03,2025-12-13 20:30:03
858,176,325,41,1333,10.24,0,2025-12-13 20:30:03,2025-12-13 20:30:03
859,176,326,23,5823,44.72,1,2025-12-13 20:30:03,2025-12-13 20:30:03
860,176,327,42,207,1.59,0,2025-12-13 20:30:03,2025-12-13 20:30:03
861,176,328,18,5658,43.45,0,2025-12-13 20:30:03,2025-12-13 20:30:03
862,177,329,36,1604,18.48,0,2025-12-13 20:30:03,2025-12-13 20:30:03
863,177,330,12,2978,34.32,1,2025-12-13 20:30:03,2025-12-13 20:30:03
864,177,331,4,1681,19.37,0,2025-12-13 20:30:03,2025-12-13 20:30:03
865,177,332,4,234,2.7,0,2025-12-13 20:30:03,2025-12-13 20:30:03
866,177,333,4,217,2.5,0,2025-12-13 20:30:03,2025-12-13 20:30:03
867,177,334,4,1501,17.3,0,2025-12-13 20:30:03,2025-12-13 20:30:03
868,177,335,4,463,5.34,0,2025-12-13 20:30:03,2025-12-13 20:30:03
869,178,336,41,6416,6.55,0,2025-12-13 20:30:03,2025-12-13 20:30:03
870,178,337,13,3733,3.81,0,2025-12-13 20:30:03,2025-12-13 20:30:03
871,178,338,19,12517,12.77,0,2025-12-13 20:30:03,2025-12-13 20:30:03
872,178,339,30,4016,4.1,0,2025-12-13 20:30:03,2025-12-13 20:30:03
873,178,340,12,30169,30.78,0,2025-12-13 20:30:03,2025-12-13 20:30:03
874,178,341,4,2669,2.72,0,2025-12-13 20:30:03,2025-12-13 20:30:03
875,178,342,4,38508,39.28,1,2025-12-13 20:30:03,2025-12-13 20:30:03
876,179,343,16,2259,29.58,0,2025-12-13 20:30:03,2025-12-13 20:30:03
877,179,344,12,4450,58.28,1,2025-12-13 20:30:03,2025-12-13 20:30:03
878,179,345,4,406,5.32,0,2025-12-13 20:30:03,2025-12-13 20:30:03
879,179,346,4,349,4.57,0,2025-12-13 20:30:03,2025-12-13 20:30:03
880,179,347,4,172,2.25,0,2025-12-13 20:30:03,2025-12-13 20:30:03
881,180,348,19,1095,21.05,0,2025-12-13 20:30:03,2025-12-13 20:30:03
882,180,349,18,954,18.34,0,2025-12-13 20:30:03,2025-12-13 20:30:03
883,180,350,4,1823,35.05,1,2025-12-13 20:30:03,2025-12-13 20:30:03
884,180,351,4,652,12.54,0,2025-12-13 20:30:03,2025-12-13 20:30:03
885,180,352,4,174,3.35,0,2025-12-13 20:30:03,2025-12-13 20:30:03
886,180,353,4,159,3.06,0,2025-12-13 20:30:03,2025-12-13 20:30:03
887,180,354,4,344,6.61,0,2025-12-13 20:30:03,2025-12-13 20:30:03
888,181,355,25,2036,29.83,1,2025-12-13 20:30:03,2025-12-13 20:30:03
889,181,356,29,554,8.12,0,2025-12-13 20:30:03,2025-12-13 20:30:03
890,181,357,18,1670,24.47,0,2025-12-13 20:30:03,2025-12-13 20:30:03
891,181,358,4,1324,19.4,0,2025-12-13 20:30:03,2025-12-13 20:30:03
892,181,359,4,767,11.24,0,2025-12-13 20:30:03,2025-12-13 20:30:03
893,181,360,4,475,6.96,0,2025-12-13 20:30:03,2025-12-13 20:30:03
894,182,361,38,193,1.97,0,2025-12-13 20:30:03,2025-12-13 20:30:03
895,182,362,13,367,3.74,0,2025-12-13 20:30:03,2025-12-13 20:30:03
896,182,363,14,631,6.43,0,2025-12-13 20:30:03,2025-12-13 20:30:03
897,182,364,2,470,4.79,0,2025-12-13 20:30:03,2025-12-13 20:30:03
898,182,365,4,532,5.42,0,2025-12-13 20:30:03,2025-12-13 20:30:03
899,182,366,4,2192,22.33,0,2025-12-13 20:30:03,2025-12-13 20:30:03
900,182,367,4,4718,48.05,1,2025-12-13 20:30:03,2025-12-13 20:30:03
901,182,368,4,715,7.28,0,2025-12-13 20:30:03,2025-12-13 20:30:03
902,183,369,29,1057,3.05,0,2025-12-13 20:30:03,2025-12-13 20:30:03
903,183,370,31,4539,13.09,0,2025-12-13 20:30:03,2025-12-13 20:30:03
904,183,371,4,1395,4.02,0,2025-12-13 20:30:03,2025-12-13 20:30:03
905,183,372,4,1583,4.56,0,2025-12-13 20:30:03,2025-12-13 20:30:03
906,183,373,4,789,2.28,0,2025-12-13 20:30:03,2025-12-13 20:30:03
907,183,374,4,10168,29.32,1,2025-12-13 20:30:03,2025-12-13 20:30:03
908,183,375,4,9911,28.58,0,2025-12-13 20:30:03,2025-12-13 20:30:03
909,183,376,4,5238,15.1,0,2025-12-13 20:30:03,2025-12-13 20:30:03
910,184,377,19,3293,35.38,1,2025-12-13 20:30:03,2025-12-13 20:30:03
911,184,378,3,1976,21.23,0,2025-12-13 20:30:03,2025-12-13 20:30:03
912,184,379,4,1307,14.04,0,2025-12-13 20:30:03,2025-12-13 20:30:03
913,184,380,4,718,7.71,0,2025-12-13 20:30:03,2025-12-13 20:30:03
914,184,381,4,259,2.78,0,2025-12-13 20:30:03,2025-12-13 20:30:03
915,184,382,4,790,8.49,0,2025-12-13 20:30:03,2025-12-13 20:30:03
916,184,383,4,964,10.36,0,2025-12-13 20:30:03,2025-12-13 20:30:03
917,185,384,16,663,8.53,0,2025-12-13 20:30:03,2025-12-13 20:30:03
918,185,385,4,3084,39.67,0,2025-12-13 20:30:03,2025-12-13 20:30:03
919,185,386,4,540,6.95,0,2025-12-13 20:30:03,2025-12-13 20:30:03
920,185,387,4,3487,44.85,1,2025-12-13 20:30:03,2025-12-13 20:30:03
921,186,388,22,1652,17.06,0,2025-12-13 20:30:03,2025-12-13 20:30:03
922,186,389,17,1088,11.24,0,2025-12-13 20:30:03,2025-12-13 20:30:03
923,186,390,4,805,8.31,0,2025-12-13 20:30:03,2025-12-13 20:30:03
924,186,391,4,156,1.61,0,2025-12-13 20:30:03,2025-12-13 20:30:03
925,186,392,4,3158,32.61,1,2025-12-13 20:30:03,2025-12-13 20:30:03
926,186,393,4,924,9.54,0,2025-12-13 20:30:03,2025-12-13 20:30:03
927,186,394,4,286,2.95,0,2025-12-13 20:30:03,2025-12-13 20:30:03
928,186,395,4,1614,16.67,0,2025-12-13 20:30:03,2025-12-13 20:30:03
929,187,396,43,2754,1.93,0,2025-12-13 20:30:03,2025-12-13 20:30:03
930,187,397,13,4823,3.38,0,2025-12-13 20:30:03,2025-12-13 20:30:03
931,187,398,25,90586,63.54,1,2025-12-13 20:30:03,2025-12-13 20:30:03
932,187,399,15,8129,5.7,0,2025-12-13 20:30:03,2025-12-13 20:30:03
933,187,400,18,11257,7.9,0,2025-12-13 20:30:03,2025-12-13 20:30:03
934,187,401,4,23167,16.25,0,2025-12-13 20:30:03,2025-12-13 20:30:03
935,187,402,4,1848,1.3,0,2025-12-13 20:30:03,2025-12-13 20:30:03
936,188,403,28,13183,57.7,1,2025-12-13 20:30:03,2025-12-13 20:30:03
937,188,404,29,864,3.78,0,2025-12-13 20:30:03,2025-12-13 20:30:03
938,188,405,4,863,3.78,0,2025-12-13 20:30:03,2025-12-13 20:30:03
939,188,406,4,7939,34.75,0,2025-12-13 20:30:03,2025-12-13 20:30:03
940,189,407,19,2041,49.07,1,2025-12-13 20:30:03,2025-12-13 20:30:03
941,189,408,8,1772,42.61,0,2025-12-13 20:30:03,2025-12-13 20:30:03
942,189,409,4,162,3.9,0,2025-12-13 20:30:03,2025-12-13 20:30:03
943,189,410,4,184,4.42,0,2025-12-13 20:30:03,2025-12-13 20:30:03
944,190,411,43,3431,2.39,0,2025-12-13 20:30:03,2025-12-13 20:30:03
945,190,412,10,3752,2.61,0,2025-12-13 20:30:03,2025-12-13 20:30:03
946,190,413,36,19710,13.73,0,2025-12-13 20:30:03,2025-12-13 20:30:03
947,190,414,29,6964,4.85,0,2025-12-13 20:30:03,2025-12-13 20:30:03
948,190,415,12,29306,20.41,1,2025-12-13 20:30:03,2025-12-13 20:30:03
949,190,416,4,14700,10.24,0,2025-12-13 20:30:03,2025-12-13 20:30:03
950,190,417,4,1623,1.13,0,2025-12-13 20:30:03,2025-12-13 20:30:03
951,190,418,4,2268,1.58,0,2025-12-13 20:30:03,2025-12-13 20:30:03
952,190,419,4,14790,10.3,0,2025-12-13 20:30:03,2025-12-13 20:30:03
953,190,420,4,24625,17.15,0,2025-12-13 20:30:03,2025-12-13 20:30:03
954,190,421,4,22429,15.62,0,2025-12-13 20:30:03,2025-12-13 20:30:03
955,191,422,43,452,2.92,0,2025-12-13 20:30:03,2025-12-13 20:30:03
956,191,423,19,5034,32.52,1,2025-12-13 20:30:03,2025-12-13 20:30:03
957,191,424,12,3868,24.99,0,2025-12-13 20:30:03,2025-12-13 20:30:03
958,191,425,4,481,3.11,0,2025-12-13 20:30:03,2025-12-13 20:30:03
959,191,426,4,4043,26.12,0,2025-12-13 20:30:03,2025-12-13 20:30:03
960,191,427,4,1603,10.35,0,2025-12-13 20:30:03,2025-12-13 20:30:03
961,192,428,20,11187,50.48,1,2025-12-13 20:30:03,2025-12-13 20:30:03
962,192,429,8,3065,13.83,0,2025-12-13 20:30:03,2025-12-13 20:30:03
963,192,430,4,6718,30.31,0,2025-12-13 20:30:03,2025-12-13 20:30:03
964,192,431,4,1191,5.37,0,2025-12-13 20:30:03,2025-12-13 20:30:03
965,193,432,10,3549,4.93,0,2025-12-13 20:30:03,2025-12-13 20:30:03
966,193,433,28,20463,28.45,0,2025-12-13 20:30:03,2025-12-13 20:30:03
967,193,434,15,4773,6.64,0,2025-12-13 20:30:03,2025-12-13 20:30:03
968,193,435,34,3977,5.53,0,2025-12-13 20:30:03,2025-12-13 20:30:03
969,193,436,4,33691,46.85,1,2025-12-13 20:30:03,2025-12-13 20:30:03
970,193,437,4,2899,4.03,0,2025-12-13 20:30:03,2025-12-13 20:30:03
971,193,438,4,2567,3.57,0,2025-12-13 20:30:03,2025-12-13 20:30:03
972,194,439,6,59,1.37,0,2025-12-13 20:30:03,2025-12-13 20:30:03
973,194,440,12,2346,54.6,1,2025-12-13 20:30:03,2025-12-13 20:30:03
974,194,441,4,1690,39.33,0,2025-12-13 20:30:03,2025-12-13 20:30:03
975,194,442,4,202,4.7,0,2025-12-13 20:30:03,2025-12-13 20:30:03
976,195,443,14,1400,15.55,0,2025-12-13 20:30:03,2025-12-13 20:30:03
977,195,444,29,155,1.72,0,2025-12-13 20:30:03,2025-12-13 20:30:03
978,195,445,35,1272,14.13,0,2025-12-13 20:30:03,2025-12-13 20:30:03
979,195,446,4,298,3.31,0,2025-12-13 20:30:03,2025-12-13 20:30:03
980,195,447,4,419,4.65,0,2025-12-13 20:30:03,2025-12-13 20:30:03
981,195,448,4,1008,11.2,0,2025-12-13 20:30:03,2025-12-13 20:30:03
982,195,449,4,1810,20.11,1,2025-12-13 20:30:03,2025-12-13 20:30:03
983,195,450,4,523,5.81,0,2025-12-13 20:30:03,2025-12-13 20:30:03
984,195,451,4,822,9.13,0,2025-12-13 20:30:03,2025-12-13 20:30:03
985,195,452,4,1295,14.39,0,2025-12-13 20:30:03,2025-12-13 20:30:03
986,196,453,25,1388,36.12,1,2025-12-13 20:30:03,2025-12-13 20:30:03
987,196,454,2,960,24.98,0,2025-12-13 20:30:03,2025-12-13 20:30:03
988,196,455,8,1097,28.55,0,2025-12-13 20:30:03,2025-12-13 20:30:03
989,196,456,4,398,10.36,0,2025-12-13 20:30:03,2025-12-13 20:30:03
990,197,457,20,6197,31.9,0,2025-12-13 20:30:03,2025-12-13 20:30:03
991,197,458,2,1412,7.27,0,2025-12-13 20:30:03,2025-12-13 20:30:03
992,197,459,12,1307,6.73,0,2025-12-13 20:30:03,2025-12-13 20:30:03
993,197,460,4,434,2.23,0,2025-12-13 20:30:03,2025-12-13 20:30:03
994,197,461,4,7264,37.39,1,2025-12-13 20:30:03,2025-12-13 20:30:03
995,197,462,4,1576,8.11,0,2025-12-13 20:30:03,2025-12-13 20:30:03
996,197,463,4,466,2.4,0,2025-12-13 20:30:03,2025-12-13 20:30:03
997,197,464,4,772,3.97,0,2025-12-13 20:30:03,2025-12-13 20:30:03
998,198,465,13,208,1.02,0,2025-12-13 20:30:03,2025-12-13 20:30:03
999,198,466,25,5701,27.97,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1000,198,467,18,10671,52.36,1,2025-12-13 20:30:03,2025-12-13 20:30:03
1001,198,468,4,1654,8.12,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1002,198,469,4,990,4.86,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1003,198,470,4,1157,5.68,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1004,199,471,10,5870,3.27,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1005,199,472,14,49854,27.81,1,2025-12-13 20:30:03,2025-12-13 20:30:03
1006,199,473,29,31036,17.32,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1007,199,474,30,7451,4.16,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1008,199,475,21,35717,19.93,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1009,199,476,4,33952,18.94,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1010,199,477,4,6614,3.69,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1011,199,478,4,8746,4.88,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1012,200,479,14,6345,30.65,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1013,200,480,34,309,1.49,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1014,200,481,12,11250,54.34,1,2025-12-13 20:30:03,2025-12-13 20:30:03
1015,200,482,4,1331,6.43,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1016,200,483,4,1467,7.09,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1017,201,484,29,950,2.54,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1018,201,485,3,13925,37.28,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1019,201,486,4,19493,52.18,1,2025-12-13 20:30:03,2025-12-13 20:30:03
1020,201,487,4,1946,5.21,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1021,201,488,4,1040,2.78,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1022,202,489,22,436,71.71,1,2025-12-13 20:30:03,2025-12-13 20:30:03
1023,202,490,12,172,28.29,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1024,203,491,23,2249,14.27,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1025,203,492,31,7486,47.5,1,2025-12-13 20:30:03,2025-12-13 20:30:03
1026,203,493,4,6024,38.23,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1027,204,494,41,487,2.22,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1028,204,495,10,395,1.8,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1029,204,496,12,4859,22.18,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1030,204,497,4,5863,26.77,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1031,204,498,4,610,2.79,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1032,204,499,4,6266,28.61,1,2025-12-13 20:30:03,2025-12-13 20:30:03
1033,204,500,4,1202,5.49,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1034,204,501,4,343,1.57,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1035,204,502,4,160,0.73,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1036,204,503,4,1718,7.84,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1037,205,504,38,16104,7.28,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1038,205,505,14,114147,51.63,1,2025-12-13 20:30:03,2025-12-13 20:30:03
1039,205,506,4,90817,41.08,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1040,206,507,25,1263,26.7,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1041,206,508,30,460,9.73,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1042,206,509,12,1306,27.61,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1043,206,510,4,1701,35.96,1,2025-12-13 20:30:03,2025-12-13 20:30:03
1044,207,511,6,11962,27.47,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1045,207,512,29,3878,8.9,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1046,207,513,8,18240,41.88,1,2025-12-13 20:30:03,2025-12-13 20:30:03
1047,207,514,4,7883,18.1,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1048,207,515,4,1588,3.65,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1049,208,516,19,6501,62.28,1,2025-12-13 20:30:03,2025-12-13 20:30:03
1050,208,517,18,1719,16.47,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1051,208,518,4,269,2.58,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1052,208,519,4,1950,18.68,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1053,209,520,1,540,5.89,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1054,209,521,15,144,1.57,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1055,209,522,34,287,3.13,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1056,209,523,2,758,8.27,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1057,209,524,31,3200,34.93,1,2025-12-13 20:30:03,2025-12-13 20:30:03
1058,209,525,4,2724,29.73,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1059,209,526,4,829,9.05,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1060,209,527,4,64,0.7,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1061,209,528,4,616,6.72,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1062,210,529,19,438,3.12,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1063,210,530,4,11257,80.17,1,2025-12-13 20:30:03,2025-12-13 20:30:03
1064,210,531,4,2346,16.71,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1065,211,532,38,423,1.57,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1066,211,533,10,356,1.32,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1067,211,534,14,1581,5.87,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1068,211,535,8,7741,28.76,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1069,211,536,4,6033,22.41,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1070,211,537,4,1130,4.2,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1071,211,538,4,9130,33.92,1,2025-12-13 20:30:03,2025-12-13 20:30:03
1072,211,539,4,522,1.94,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1073,212,540,28,6124,40.58,1,2025-12-13 20:30:03,2025-12-13 20:30:03
1074,212,541,21,1349,8.94,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1075,212,542,4,6043,40.04,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1076,212,543,4,1036,6.87,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1077,212,544,4,539,3.57,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1078,213,545,28,340,5.31,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1079,213,546,12,4038,63.01,1,2025-12-13 20:30:03,2025-12-13 20:30:03
1080,213,547,4,1084,16.92,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1081,213,548,4,946,14.76,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1082,214,549,22,2879,36.86,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1083,214,550,31,2918,37.36,1,2025-12-13 20:30:03,2025-12-13 20:30:03
1084,214,551,4,2014,25.78,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1085,215,552,31,6193,69.49,1,2025-12-13 20:30:03,2025-12-13 20:30:03
1086,215,553,4,2648,29.71,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1087,215,554,4,71,0.8,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1088,216,555,21,6355,10.0,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1089,216,556,4,25263,39.76,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1090,216,557,4,31921,50.24,1,2025-12-13 20:30:03,2025-12-13 20:30:03
1091,217,558,1,26943,75.39,1,2025-12-13 20:30:03,2025-12-13 20:30:03
1092,217,559,4,8797,24.61,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1093,218,560,25,3832,27.22,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1094,218,561,31,3994,28.37,0,2025-12-13 20:30:03,2025-12-13 20:30:03
1095,218,562,4,6254,44.42,1,2025-12-13 20:30:03,2025-12-13 20:30:03
