id,person_id,party_id,started_on,created_at,updated_at
3126,988,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3127,989,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3128,990,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3129,991,13,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3130,992,23,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3131,993,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3132,994,16,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3133,995,18,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3134,996,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3135,997,19,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3136,998,18,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3137,999,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3138,1000,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3139,1001,16,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3140,1002,12,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3141,1003,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3142,1004,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3143,1005,10,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3144,1006,2,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3145,1007,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3146,1008,21,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3147,1009,18,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3148,1010,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3149,1011,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3150,1012,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3151,1013,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3152,1014,43,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3153,1015,25,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3154,1016,18,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3155,1017,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3156,1018,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3157,1019,10,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3158,1020,25,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3159,1021,2,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3160,1022,45,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3161,1023,10,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3162,1024,36,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3163,1025,29,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3164,1026,8,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3165,1027,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3166,1028,19,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3167,1029,29,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3168,1030,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3169,1031,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3170,1032,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3171,1033,29,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3172,1034,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3173,1035,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3174,1036,9,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3175,1037,2,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3176,1038,12,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3177,1039,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3178,1040,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3179,1041,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3180,1042,28,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3181,1043,29,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3182,1044,34,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3183,1045,2,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3184,1046,12,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3185,1047,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3186,1048,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3187,1049,22,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3188,1050,8,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3189,1051,36,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3190,1052,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3191,1053,1,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3192,1054,18,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3193,149,10,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3194,1055,28,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3195,1056,17,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3196,1057,12,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3197,1058,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3198,1059,12,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3199,1060,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3200,1061,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3201,1062,1,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3202,1063,34,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3203,1064,2,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3204,1065,12,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3205,1066,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3206,1067,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3207,1068,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3208,1069,28,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3209,1070,12,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3210,1071,33,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3211,1072,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3212,1073,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3213,1074,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3214,1075,20,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3215,1076,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3216,1077,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3217,1078,4,2024-10-27,2025-12-17 01:47:13,2025-12-17 01:47:13
3218,253,13,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3219,254,28,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3220,255,12,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3221,256,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3222,257,13,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3223,258,18,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3224,259,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3225,260,19,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3226,261,15,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3227,262,34,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3228,263,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3229,264,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3230,265,20,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3231,266,8,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3232,267,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3233,268,10,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3234,269,20,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3235,270,34,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3236,271,18,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3237,272,1,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3238,273,31,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3239,274,38,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3240,275,28,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3241,276,12,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3242,277,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3243,278,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3244,279,5,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3245,280,10,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3246,281,16,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3247,282,39,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3248,283,29,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3249,284,2,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3250,285,35,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3251,286,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3252,287,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3253,288,13,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3254,289,6,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3255,290,29,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3256,291,34,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3257,292,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3258,293,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3259,294,18,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3260,295,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3261,296,23,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3262,297,12,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3263,298,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3264,299,18,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3265,300,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3266,301,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3267,302,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3268,303,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3269,304,40,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3270,305,29,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3271,306,31,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3272,307,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3273,308,25,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3274,309,31,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3275,310,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3276,311,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3277,312,25,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3278,313,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3279,314,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3280,315,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3281,316,6,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3282,317,31,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3283,318,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3284,319,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3285,320,10,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3286,321,36,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3287,322,29,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3288,323,21,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3289,324,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3290,325,41,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3291,326,23,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3292,327,42,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3293,328,18,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3294,329,36,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3295,330,12,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3296,331,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3297,332,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3298,333,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3299,334,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3300,335,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3301,336,41,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3302,337,13,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3303,338,19,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3304,339,30,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3305,340,12,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3306,341,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3307,342,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3308,343,16,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3309,344,12,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3310,345,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3311,346,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3312,347,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3313,348,19,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3314,349,18,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3315,350,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3316,351,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3317,352,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3318,353,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3319,354,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3320,355,25,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3321,356,29,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3322,357,18,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3323,358,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3324,359,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3325,360,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3326,361,38,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3327,362,13,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3328,363,14,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3329,364,2,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3330,365,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3331,366,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3332,367,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3333,368,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3334,369,29,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3335,370,31,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3336,371,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3337,372,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3338,373,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3339,374,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3340,375,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3341,376,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3342,377,19,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3343,378,3,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3344,379,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3345,380,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3346,381,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3347,382,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3348,383,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3349,384,16,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3350,385,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3351,386,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3352,387,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3353,388,22,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3354,389,17,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3355,390,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3356,391,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3357,392,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3358,393,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3359,394,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3360,395,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3361,396,43,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3362,397,13,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3363,398,25,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3364,399,15,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3365,400,18,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3366,401,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3367,402,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3368,403,28,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3369,404,29,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3370,405,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3371,406,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3372,407,19,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3373,408,8,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3374,409,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3375,410,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3376,411,43,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3377,412,10,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3378,413,36,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3379,414,29,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3380,415,12,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3381,416,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3382,417,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3383,418,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3384,419,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3385,420,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3386,421,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3387,422,43,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3388,423,19,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3389,424,12,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3390,425,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3391,426,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3392,427,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3393,428,20,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3394,429,8,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3395,430,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3396,431,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3397,432,10,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3398,433,28,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3399,434,15,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3400,435,34,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3401,436,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3402,437,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3403,438,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3404,439,6,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3405,440,12,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3406,441,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3407,442,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3408,443,14,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3409,444,29,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3410,445,35,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3411,446,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3412,447,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3413,448,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3414,449,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3415,450,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3416,451,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3417,452,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3418,453,25,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3419,454,2,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3420,455,8,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3421,456,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3422,457,20,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3423,458,2,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3424,459,12,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3425,460,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3426,461,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3427,462,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3428,463,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3429,464,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3430,465,13,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3431,466,25,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3432,467,18,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3433,468,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3434,469,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3435,470,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3436,471,10,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3437,472,14,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3438,473,29,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3439,474,30,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3440,475,21,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3441,476,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3442,477,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3443,478,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3444,479,14,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3445,480,34,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3446,481,12,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3447,482,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3448,483,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3449,484,29,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3450,485,3,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3451,486,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3452,487,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3453,488,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3454,489,22,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3455,490,12,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3456,491,23,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3457,492,31,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3458,493,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3459,494,41,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3460,495,10,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3461,496,12,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3462,497,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3463,498,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3464,499,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3465,500,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3466,501,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3467,502,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3468,503,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3469,1079,38,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3470,505,14,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3471,506,4,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
3472,507,25,2024-10-27,2025-12-17 01:54:16,2025-12-17 01:54:16
